Timestamp,Machine_ID,Sensor_ID,Reading
2023-01-01 02:00:00,Machine_5,Sensor_1,97.6870343522352
2023-01-01 02:00:00,Machine_5,Sensor_2,93.97792608821422
2023-01-01 02:00:00,Machine_5,Sensor_3,70.42956019265145
2023-01-01 03:00:00,Machine_1,Sensor_1,85.60311583210583
2023-01-01 03:00:00,Machine_1,Sensor_2,90.78722458080424
2023-01-01 03:00:00,Machine_1,Sensor_3,121.1424445243783
2023-01-01 03:00:00,Machine_2,Sensor_1,106.87236579136923
2023-01-01 03:00:00,Machine_2,Sensor_2,64.73919689274533
2023-01-01 03:00:00,Machine_2,Sensor_3,106.4816793878959
2023-01-01 03:00:00,Machine_3,Sensor_1,92.29835439167368
2023-01-01 03:00:00,Machine_3,Sensor_2,86.46155999388083
2023-01-01 03:00:00,Machine_3,Sensor_3,112.23352577681736
2023-01-01 03:00:00,Machine_4,Sensor_1,120.61999044991902
2023-01-01 03:00:00,Machine_4,Sensor_2,118.62560238232398
2023-01-01 03:00:00,Machine_4,Sensor_3,83.21564953554723
2023-01-01 03:00:00,Machine_5,Sensor_1,93.81575248297573
2023-01-01 03:00:00,Machine_5,Sensor_2,106.62526862807128
2023-01-01 03:00:00,Machine_5,Sensor_3,119.51090254244718
2023-01-01 04:00:00,Machine_1,Sensor_1,90.4165152430942
2023-01-01 04:00:00,Machine_1,Sensor_2,96.28682046672364
2023-01-01 04:00:00,Machine_1,Sensor_3,77.87330051987944
2023-01-01 04:00:00,Machine_2,Sensor_1,76.07586751838659
2023-01-01 04:00:00,Machine_2,Sensor_2,116.25051644788395
2023-01-01 04:00:00,Machine_2,Sensor_3,127.12480057141646
2023-01-01 04:00:00,Machine_3,Sensor_1,98.55979756839332
2023-01-01 04:00:00,Machine_3,Sensor_2,120.07065795784048
2023-01-01 04:00:00,Machine_3,Sensor_3,107.23272050095268
2023-01-01 04:00:00,Machine_4,Sensor_1,87.09760490789752
2023-01-01 04:00:00,Machine_4,Sensor_2,107.22791211016828
2023-01-01 04:00:00,Machine_4,Sensor_3,130.76073132931938
2023-01-01 04:00:00,Machine_5,Sensor_1,99.28347921780096
2023-01-01 04:00:00,Machine_5,Sensor_2,131.29287311628013
2023-01-01 04:00:00,Machine_5,Sensor_3,47.60509791820511
2023-01-01 05:00:00,Machine_1,Sensor_1,116.43805008750448
2023-01-01 05:00:00,Machine_1,Sensor_2,101.74094136476344
2023-01-01 05:00:00,Machine_1,Sensor_3,94.01985299068264
2023-01-01 05:00:00,Machine_2,Sensor_1,101.83521553071004
2023-01-01 05:00:00,Machine_2,Sensor_2,60.24862170798215
2023-01-01 05:00:00,Machine_2,Sensor_3,95.60656224324975
2023-01-01 05:00:00,Machine_3,Sensor_1,107.14225143023492
2023-01-01 05:00:00,Machine_3,Sensor_2,129.55788089483033
2023-01-01 05:00:00,Machine_3,Sensor_3,89.63459563452705
2023-01-01 05:00:00,Machine_4,Sensor_1,83.83012794213624
2023-01-01 05:00:00,Machine_4,Sensor_2,89.96485912830927
2023-01-01 05:00:00,Machine_4,Sensor_3,118.30804235404148
2023-01-01 05:00:00,Machine_5,Sensor_1,106.57502219319367
2023-01-01 05:00:00,Machine_5,Sensor_2,89.40479592465923
2023-01-01 05:00:00,Machine_5,Sensor_3,110.26534866226712
2023-01-01 06:00:00,Machine_1,Sensor_1,101.9415509869608
2023-01-01 06:00:00,Machine_1,Sensor_2,119.37289981065778
2023-01-01 06:00:00,Machine_1,Sensor_3,85.95893812245295
2023-01-01 06:00:00,Machine_2,Sensor_1,93.44675706804465
2023-01-01 06:00:00,Machine_2,Sensor_2,92.15783693735683
2023-01-01 06:00:00,Machine_2,Sensor_3,70.72970103735763
2023-01-01 06:00:00,Machine_3,Sensor_1,105.92240554129152
2023-01-01 06:00:00,Machine_3,Sensor_2,105.2211054435978
2023-01-01 06:00:00,Machine_3,Sensor_3,100.10226913284922
2023-01-01 06:00:00,Machine_4,Sensor_1,95.30825733249706
2023-01-01 06:00:00,Machine_4,Sensor_2,71.69258515899172
2023-01-01 06:00:00,Machine_4,Sensor_3,91.58709354469282
2023-01-01 06:00:00,Machine_5,Sensor_1,93.1457096694646
2023-01-01 06:00:00,Machine_5,Sensor_2,83.95445461556761
2023-01-01 06:00:00,Machine_5,Sensor_3,96.7742857666798
2023-01-01 07:00:00,Machine_1,Sensor_1,108.08101713629075
2023-01-01 07:00:00,Machine_1,Sensor_2,137.7237180242106
2023-01-01 07:00:00,Machine_1,Sensor_3,103.49155625663678
2023-01-01 07:00:00,Machine_2,Sensor_1,105.15100781445528
2023-01-01 07:00:00,Machine_2,Sensor_2,98.51108168467664
2023-01-01 07:00:00,Machine_2,Sensor_3,61.62457569401917
2023-01-01 07:00:00,Machine_3,Sensor_1,99.46972249101566
2023-01-01 07:00:00,Machine_3,Sensor_2,101.20460419882052
2023-01-01 07:00:00,Machine_3,Sensor_3,149.26484224970574
2023-01-01 07:00:00,Machine_4,Sensor_1,96.15278070437756
2023-01-01 07:00:00,Machine_4,Sensor_2,106.03094684667224
2023-01-01 07:00:00,Machine_4,Sensor_3,99.30576460589512
2023-01-01 07:00:00,Machine_5,Sensor_1,76.62643924760935
2023-01-01 07:00:00,Machine_5,Sensor_2,122.8564562903004
2023-01-01 07:00:00,Machine_5,Sensor_3,115.03866065373548
2023-01-01 08:00:00,Machine_1,Sensor_1,115.82063894086092
2023-01-01 08:00:00,Machine_1,Sensor_2,81.81225090410521
2023-01-01 08:00:00,Machine_1,Sensor_3,128.05588621872198
2023-01-01 08:00:00,Machine_2,Sensor_1,71.96297874415438
2023-01-01 08:00:00,Machine_2,Sensor_2,111.7371418760054
2023-01-01 08:00:00,Machine_2,Sensor_3,143.80911251619958
2023-01-01 08:00:00,Machine_3,Sensor_1,80.18927349738624
2023-01-01 08:00:00,Machine_3,Sensor_2,88.67404540794456
2023-01-01 08:00:00,Machine_3,Sensor_3,101.99302730175282
2023-01-01 08:00:00,Machine_4,Sensor_1,89.93048691767602
2023-01-01 08:00:00,Machine_4,Sensor_2,68.98673137867735
2023-01-01 08:00:00,Machine_4,Sensor_3,101.37125949612054
2023-01-01 08:00:00,Machine_5,Sensor_1,78.7539257254779
2023-01-01 08:00:00,Machine_5,Sensor_2,109.47184861270364
2023-01-01 08:00:00,Machine_5,Sensor_3,81.61151531532394
2023-01-01 09:00:00,Machine_1,Sensor_1,130.9986881003508
2023-01-01 09:00:00,Machine_1,Sensor_2,84.33493415327526
2023-01-01 09:00:00,Machine_1,Sensor_3,93.55876967588648
2023-01-01 09:00:00,Machine_2,Sensor_1,116.2703443473934
2023-01-01 09:00:00,Machine_2,Sensor_2,75.3827136713209
2023-01-01 09:00:00,Machine_2,Sensor_3,104.54919869208258
2023-01-01 09:00:00,Machine_3,Sensor_1,126.14285508564856
2023-01-01 09:00:00,Machine_3,Sensor_2,67.85033530877544
2023-01-01 09:00:00,Machine_3,Sensor_3,103.69267717064608
2023-01-01 09:00:00,Machine_4,Sensor_1,105.19765588496848
2023-01-01 09:00:00,Machine_4,Sensor_2,115.6364574355462
2023-01-01 09:00:00,Machine_4,Sensor_3,75.26098578243835
2023-01-01 09:00:00,Machine_5,Sensor_1,73.59086773831447
2023-01-01 09:00:00,Machine_5,Sensor_2,110.43883131233795
2023-01-01 09:00:00,Machine_5,Sensor_3,105.93969346466372
2023-01-01 10:00:00,Machine_1,Sensor_1,105.00985700691751
2023-01-01 10:00:00,Machine_1,Sensor_2,106.9289641899395
2023-01-01 10:00:00,Machine_1,Sensor_3,86.39950556843019
2023-01-01 10:00:00,Machine_2,Sensor_1,104.64507394322008
2023-01-01 10:00:00,Machine_2,Sensor_2,105.86144946597362
2023-01-01 10:00:00,Machine_2,Sensor_3,85.71297163947264
2023-01-01 10:00:00,Machine_3,Sensor_1,137.31549022289514
2023-01-01 10:00:00,Machine_3,Sensor_2,109.47665841823576
2023-01-01 10:00:00,Machine_3,Sensor_3,76.17393005594703
2023-01-01 10:00:00,Machine_4,Sensor_1,113.1310721726766
2023-01-01 10:00:00,Machine_4,Sensor_2,80.50636659545357
2023-01-01 10:00:00,Machine_4,Sensor_3,115.74169207484904
2023-01-01 10:00:00,Machine_5,Sensor_1,123.17191158014808
2023-01-01 10:00:00,Machine_5,Sensor_2,83.5863536329658
2023-01-01 10:00:00,Machine_5,Sensor_3,119.26752258488644
2023-01-01 11:00:00,Machine_1,Sensor_1,108.25561853872996
2023-01-01 11:00:00,Machine_1,Sensor_2,116.4412031998898
2023-01-01 11:00:00,Machine_1,Sensor_3,137.93585965307895
2023-01-01 11:00:00,Machine_2,Sensor_1,95.09223767994258
2023-01-01 11:00:00,Machine_2,Sensor_2,84.9252767128502
2023-01-01 11:00:00,Machine_2,Sensor_3,82.20971140748954
2023-01-01 11:00:00,Machine_3,Sensor_1,83.68379430069123
2023-01-01 11:00:00,Machine_3,Sensor_2,98.45796581171793
2023-01-01 11:00:00,Machine_3,Sensor_3,106.82303949633288
2023-01-01 11:00:00,Machine_4,Sensor_1,105.5338159866004
2023-01-01 11:00:00,Machine_4,Sensor_2,116.54366498072048
2023-01-01 11:00:00,Machine_4,Sensor_3,100.26003783755814
2023-01-01 11:00:00,Machine_5,Sensor_1,129.07068154314635
2023-01-01 11:00:00,Machine_5,Sensor_2,94.70686333524088
2023-01-01 11:00:00,Machine_5,Sensor_3,154.40338333179238
2023-01-01 12:00:00,Machine_1,Sensor_1,112.51334695530012
2023-01-01 12:00:00,Machine_1,Sensor_2,82.85684887167434
2023-01-01 12:00:00,Machine_1,Sensor_3,78.58215003877775
2023-01-01 12:00:00,Machine_2,Sensor_1,109.64944830486372
2023-01-01 12:00:00,Machine_2,Sensor_2,95.53074429348298
2023-01-01 12:00:00,Machine_2,Sensor_3,114.28000988184183
2023-01-01 12:00:00,Machine_3,Sensor_1,109.4647524914709
2023-01-01 12:00:00,Machine_3,Sensor_2,98.54342174686256
2023-01-01 12:00:00,Machine_3,Sensor_3,83.06412563863191
2023-01-01 12:00:00,Machine_4,Sensor_1,69.70305550628271
2023-01-01 12:00:00,Machine_4,Sensor_2,91.06970095865958
2023-01-01 12:00:00,Machine_4,Sensor_3,117.12797588646944
2023-01-01 12:00:00,Machine_5,Sensor_1,104.28187488260409
2023-01-01 12:00:00,Machine_5,Sensor_2,75.08522442576023
2023-01-01 12:00:00,Machine_5,Sensor_3,103.46361851702363
2023-01-01 13:00:00,Machine_1,Sensor_1,107.70634759457674
2023-01-01 13:00:00,Machine_1,Sensor_2,82.32285127597734
2023-01-01 13:00:00,Machine_1,Sensor_3,103.07450211891056
2023-01-01 13:00:00,Machine_2,Sensor_1,101.16417436892
2023-01-01 13:00:00,Machine_2,Sensor_2,77.14059404338754
2023-01-01 13:00:00,Machine_2,Sensor_3,107.15574720696569
2023-01-01 13:00:00,Machine_3,Sensor_1,111.21569052736469
2023-01-01 13:00:00,Machine_3,Sensor_2,121.66102486350552
2023-01-01 13:00:00,Machine_3,Sensor_3,121.07604104069806
2023-01-01 13:00:00,Machine_4,Sensor_1,72.44661264085818
2023-01-01 13:00:00,Machine_4,Sensor_2,81.24349920169755
2023-01-01 13:00:00,Machine_4,Sensor_3,110.3007053441732
2023-01-01 13:00:00,Machine_5,Sensor_1,110.27571901824416
2023-01-01 13:00:00,Machine_5,Sensor_2,110.30095372612097
2023-01-01 13:00:00,Machine_5,Sensor_3,177.05462981309444
2023-01-01 14:00:00,Machine_1,Sensor_1,111.41781021386332
2023-01-01 14:00:00,Machine_1,Sensor_2,122.71131280361196
2023-01-01 14:00:00,Machine_1,Sensor_3,119.08003526986406
2023-01-01 14:00:00,Machine_2,Sensor_1,113.02782502611596
2023-01-01 14:00:00,Machine_2,Sensor_2,93.69461510719309
2023-01-01 14:00:00,Machine_2,Sensor_3,115.17938440986536
2023-01-01 14:00:00,Machine_3,Sensor_1,84.54349570924856
2023-01-01 14:00:00,Machine_3,Sensor_2,95.26362786519982
2023-01-01 14:00:00,Machine_3,Sensor_3,90.29272904341794
2023-01-01 14:00:00,Machine_4,Sensor_1,101.63748278772646
2023-01-01 14:00:00,Machine_4,Sensor_2,146.29317133347018
2023-01-01 14:00:00,Machine_4,Sensor_3,62.65469614816504
2023-01-01 14:00:00,Machine_5,Sensor_1,113.72520380749027
2023-01-01 14:00:00,Machine_5,Sensor_2,67.74568257620697
2023-01-01 14:00:00,Machine_5,Sensor_3,90.56136268421132
2023-01-01 15:00:00,Machine_1,Sensor_1,121.77901193934731
2023-01-01 15:00:00,Machine_1,Sensor_2,101.28560038190926
2023-01-01 15:00:00,Machine_1,Sensor_3,78.44510444141387
2023-01-01 15:00:00,Machine_2,Sensor_1,85.69392581480064
2023-01-01 15:00:00,Machine_2,Sensor_2,113.59195497869352
2023-01-01 15:00:00,Machine_2,Sensor_3,85.39266736565727
2023-01-01 15:00:00,Machine_3,Sensor_1,104.3291717916395
2023-01-01 15:00:00,Machine_3,Sensor_2,100.91143679807628
2023-01-01 15:00:00,Machine_3,Sensor_3,86.96799304788365
2023-01-01 15:00:00,Machine_4,Sensor_1,142.8788817865065
2023-01-01 15:00:00,Machine_4,Sensor_2,112.67838044636022
2023-01-01 15:00:00,Machine_4,Sensor_3,59.49714826684786
2023-01-01 15:00:00,Machine_5,Sensor_1,103.72908629538856
2023-01-01 15:00:00,Machine_5,Sensor_2,86.76427070463224
2023-01-01 15:00:00,Machine_5,Sensor_3,117.04866669592448
2023-01-01 16:00:00,Machine_1,Sensor_1,84.14958523134598
2023-01-01 16:00:00,Machine_1,Sensor_2,97.70527117066202
2023-01-01 16:00:00,Machine_1,Sensor_3,110.09974557960916
2023-01-01 16:00:00,Machine_2,Sensor_1,117.31510388340244
2023-01-01 16:00:00,Machine_2,Sensor_2,75.99407185888447
2023-01-01 16:00:00,Machine_2,Sensor_3,93.30997528318105
2023-01-01 16:00:00,Machine_3,Sensor_1,90.50109377678088
2023-01-01 16:00:00,Machine_3,Sensor_2,86.93341534852576
2023-01-01 16:00:00,Machine_3,Sensor_3,135.30908480562192
2023-01-01 16:00:00,Machine_4,Sensor_1,108.09963421921913
2023-01-01 16:00:00,Machine_4,Sensor_2,74.78232091329909
2023-01-01 16:00:00,Machine_4,Sensor_3,118.35723894109552
2023-01-01 16:00:00,Machine_5,Sensor_1,142.44312394025266
2023-01-01 16:00:00,Machine_5,Sensor_2,120.64930521102292
2023-01-01 16:00:00,Machine_5,Sensor_3,69.61260068091974
2023-01-01 17:00:00,Machine_1,Sensor_1,90.31531854267496
2023-01-01 17:00:00,Machine_1,Sensor_2,125.33822298373244
2023-01-01 17:00:00,Machine_1,Sensor_3,85.84661068762438
2023-01-01 17:00:00,Machine_2,Sensor_1,108.87638856292456
2023-01-01 17:00:00,Machine_2,Sensor_2,115.49268106858672
2023-01-01 17:00:00,Machine_2,Sensor_3,81.46139056843833
2023-01-01 17:00:00,Machine_3,Sensor_1,98.809492878764
2023-01-01 17:00:00,Machine_3,Sensor_2,35.17465319861854
2023-01-01 17:00:00,Machine_3,Sensor_3,79.51224717331421
2023-01-01 17:00:00,Machine_4,Sensor_1,94.9486369721368
2023-01-01 17:00:00,Machine_4,Sensor_2,75.04433636070301
2023-01-01 17:00:00,Machine_4,Sensor_3,132.64822607863272
2023-01-01 17:00:00,Machine_5,Sensor_1,71.39717244078734
2023-01-01 17:00:00,Machine_5,Sensor_2,91.19911026606032
2023-01-01 17:00:00,Machine_5,Sensor_3,102.61481154572182
2023-01-01 18:00:00,Machine_1,Sensor_1,128.82546578132232
2023-01-01 18:00:00,Machine_1,Sensor_2,71.2827569764112
2023-01-01 18:00:00,Machine_1,Sensor_3,123.26327504309918
2023-01-01 18:00:00,Machine_2,Sensor_1,100.20466122039174
2023-01-01 18:00:00,Machine_2,Sensor_2,80.36982697904098
2023-01-01 18:00:00,Machine_2,Sensor_3,109.24206948526542
2023-01-01 18:00:00,Machine_3,Sensor_1,103.9811939114694
2023-01-01 18:00:00,Machine_3,Sensor_2,87.9956624568241
2023-01-01 18:00:00,Machine_3,Sensor_3,101.39604169980038
2023-01-01 18:00:00,Machine_4,Sensor_1,92.2937280627648
2023-01-01 18:00:00,Machine_4,Sensor_2,102.27034690502497
2023-01-01 18:00:00,Machine_4,Sensor_3,113.24261349042094
2023-01-01 18:00:00,Machine_5,Sensor_1,131.72033632290703
2023-01-01 18:00:00,Machine_5,Sensor_2,75.24369002346302
2023-01-01 18:00:00,Machine_5,Sensor_3,142.66066749312537
2023-01-01 19:00:00,Machine_1,Sensor_1,60.958244009549965
2023-01-01 19:00:00,Machine_1,Sensor_2,96.96429809928831
2023-01-01 19:00:00,Machine_1,Sensor_3,111.76634412969152
2023-01-01 19:00:00,Machine_2,Sensor_1,105.61983735470064
2023-01-01 19:00:00,Machine_2,Sensor_2,87.54600960358812
2023-01-01 19:00:00,Machine_2,Sensor_3,95.83755499285448
2023-01-01 19:00:00,Machine_3,Sensor_1,90.13998130682334
2023-01-01 19:00:00,Machine_3,Sensor_2,88.21270486111577
2023-01-01 19:00:00,Machine_3,Sensor_3,116.99204194042048
2023-01-01 19:00:00,Machine_4,Sensor_1,107.14030971930094
2023-01-01 19:00:00,Machine_4,Sensor_2,86.14180809478691
2023-01-01 19:00:00,Machine_4,Sensor_3,117.991997508665
2023-01-01 19:00:00,Machine_5,Sensor_1,106.1459904175322
2023-01-01 19:00:00,Machine_5,Sensor_2,116.2572423767792
2023-01-01 19:00:00,Machine_5,Sensor_3,112.59257683847224
2023-01-01 20:00:00,Machine_1,Sensor_1,83.42009978155855
2023-01-01 20:00:00,Machine_1,Sensor_2,88.79637919606061
2023-01-01 20:00:00,Machine_1,Sensor_3,114.94587210246524
2023-01-01 20:00:00,Machine_2,Sensor_1,112.2074053086693
2023-01-01 20:00:00,Machine_2,Sensor_2,99.58196812071704
2023-01-01 20:00:00,Machine_2,Sensor_3,102.34654766617564
2023-01-01 20:00:00,Machine_3,Sensor_1,125.5532979157685
2023-01-01 20:00:00,Machine_3,Sensor_2,88.1685722232834
2023-01-01 20:00:00,Machine_3,Sensor_3,110.94194762340076
2023-01-01 20:00:00,Machine_4,Sensor_1,95.95614695132213
2023-01-01 20:00:00,Machine_4,Sensor_2,95.6463759354556
2023-01-01 20:00:00,Machine_4,Sensor_3,121.9755370397438
2023-01-01 20:00:00,Machine_5,Sensor_1,116.5083269797606
2023-01-01 20:00:00,Machine_5,Sensor_2,116.27019272001276
2023-01-01 20:00:00,Machine_5,Sensor_3,126.10957614308658
2023-01-01 21:00:00,Machine_1,Sensor_1,100.42007683265518
2023-01-01 21:00:00,Machine_1,Sensor_2,113.63905942589928
2023-01-01 21:00:00,Machine_1,Sensor_3,93.79466486813088
2023-01-01 21:00:00,Machine_2,Sensor_1,106.48332704976885
2023-01-01 21:00:00,Machine_2,Sensor_2,97.39713891264633
2023-01-01 21:00:00,Machine_2,Sensor_3,101.93991929985437
2023-01-01 21:00:00,Machine_3,Sensor_1,111.90314050873828
2023-01-01 21:00:00,Machine_3,Sensor_2,83.63558633533054
2023-01-01 21:00:00,Machine_3,Sensor_3,141.8477455137092
2023-01-01 21:00:00,Machine_4,Sensor_1,79.87965237000596
2023-01-01 21:00:00,Machine_4,Sensor_2,75.71622774424536
2023-01-01 21:00:00,Machine_4,Sensor_3,123.16221747000137
2023-01-01 21:00:00,Machine_5,Sensor_1,115.83325387925872
2023-01-01 21:00:00,Machine_5,Sensor_2,112.4823963410431
2023-01-01 21:00:00,Machine_5,Sensor_3,112.5669101852856
2023-01-01 22:00:00,Machine_1,Sensor_1,99.7550645430617
2023-01-01 22:00:00,Machine_1,Sensor_2,82.05491257028336
2023-01-01 22:00:00,Machine_1,Sensor_3,101.51609116387452
2023-01-01 22:00:00,Machine_2,Sensor_1,86.45676576975777
2023-01-01 22:00:00,Machine_2,Sensor_2,119.50239466835502
2023-01-01 22:00:00,Machine_2,Sensor_3,97.05885236995722
2023-01-01 22:00:00,Machine_3,Sensor_1,83.49005606414977
2023-01-01 22:00:00,Machine_3,Sensor_2,93.57228316694014
2023-01-01 22:00:00,Machine_3,Sensor_3,108.25862908551248
2023-01-01 22:00:00,Machine_4,Sensor_1,88.7255089439205
2023-01-01 22:00:00,Machine_4,Sensor_2,83.55559208867137
2023-01-01 22:00:00,Machine_4,Sensor_3,104.87374422983824
2023-01-01 22:00:00,Machine_5,Sensor_1,104.89933142217446
2023-01-01 22:00:00,Machine_5,Sensor_2,89.8611364925774
2023-01-01 22:00:00,Machine_5,Sensor_3,90.57923388763356
2023-01-01 23:00:00,Machine_1,Sensor_1,104.64099874715272
2023-01-01 23:00:00,Machine_1,Sensor_2,71.03831317005351
2023-01-01 23:00:00,Machine_1,Sensor_3,71.8507245124689
2023-01-01 23:00:00,Machine_2,Sensor_1,85.63111557495128
2023-01-01 23:00:00,Machine_2,Sensor_2,95.73105696576306
2023-01-01 23:00:00,Machine_2,Sensor_3,106.2181513119601
2023-01-01 23:00:00,Machine_3,Sensor_1,129.50712433899105
2023-01-01 23:00:00,Machine_3,Sensor_2,117.1531924640404
2023-01-01 23:00:00,Machine_3,Sensor_3,96.80122940073146
2023-01-01 23:00:00,Machine_4,Sensor_1,99.61967584194622
2023-01-01 23:00:00,Machine_4,Sensor_2,79.94941270724382
2023-01-01 23:00:00,Machine_4,Sensor_3,99.6297372801522
2023-01-01 23:00:00,Machine_5,Sensor_1,94.22682722159723
2023-01-01 23:00:00,Machine_5,Sensor_2,106.4543712067618
2023-01-01 23:00:00,Machine_5,Sensor_3,83.45538112895355
2023-01-02 00:00:00,Machine_1,Sensor_1,110.38693028482344
2023-01-02 00:00:00,Machine_1,Sensor_2,130.65477826005156
2023-01-02 00:00:00,Machine_1,Sensor_3,97.82479703086284
2023-01-02 00:00:00,Machine_2,Sensor_1,108.03423444197882
2023-01-02 00:00:00,Machine_2,Sensor_2,113.80287983422224
2023-01-02 00:00:00,Machine_2,Sensor_3,91.97559056228329
2023-01-02 00:00:00,Machine_3,Sensor_1,104.48184963620834
2023-01-02 00:00:00,Machine_3,Sensor_2,100.2518480156359
2023-01-02 00:00:00,Machine_3,Sensor_3,101.95352197097664
2023-01-02 00:00:00,Machine_4,Sensor_1,84.53980432289067
2023-01-02 00:00:00,Machine_4,Sensor_2,100.49020348517884
2023-01-02 00:00:00,Machine_4,Sensor_3,109.959965824909
2023-01-02 00:00:00,Machine_5,Sensor_1,129.02287215590084
2023-01-02 00:00:00,Machine_5,Sensor_2,119.18541652170414
2023-01-02 00:00:00,Machine_5,Sensor_3,143.06364915023113
2023-01-02 01:00:00,Machine_1,Sensor_1,84.65304874223901
2023-01-02 01:00:00,Machine_1,Sensor_2,117.44641273441356
2023-01-02 01:00:00,Machine_1,Sensor_3,103.66684011476704
2023-01-02 01:00:00,Machine_2,Sensor_1,143.79605866435344
2023-01-02 01:00:00,Machine_2,Sensor_2,83.83403429289697
2023-01-02 01:00:00,Machine_2,Sensor_3,83.20556315638447
2023-01-02 01:00:00,Machine_3,Sensor_1,88.01214709111956
2023-01-02 01:00:00,Machine_3,Sensor_2,57.52208551380386
2023-01-02 01:00:00,Machine_3,Sensor_3,89.48489956638478
2023-01-02 01:00:00,Machine_4,Sensor_1,84.81734676892604
2023-01-02 01:00:00,Machine_4,Sensor_2,103.00787572952416
2023-01-02 01:00:00,Machine_4,Sensor_3,106.83511951554318
2023-01-02 01:00:00,Machine_5,Sensor_1,137.52341678431773
2023-01-02 01:00:00,Machine_5,Sensor_2,119.008476763721
2023-01-02 01:00:00,Machine_5,Sensor_3,88.46192688675194
2023-01-02 02:00:00,Machine_1,Sensor_1,82.03170657303284
2023-01-02 02:00:00,Machine_1,Sensor_2,109.83838343013012
2023-01-02 02:00:00,Machine_1,Sensor_3,73.59533585958715
2023-01-02 02:00:00,Machine_2,Sensor_1,136.62917531708706
2023-01-02 02:00:00,Machine_2,Sensor_2,123.58880241442574
2023-01-02 02:00:00,Machine_2,Sensor_3,90.6164869579059
2023-01-02 02:00:00,Machine_3,Sensor_1,65.73730941818245
2023-01-02 02:00:00,Machine_3,Sensor_2,127.07744748330823
2023-01-02 02:00:00,Machine_3,Sensor_3,97.70920309494764
2023-01-02 02:00:00,Machine_4,Sensor_1,124.75632623946925
2023-01-02 02:00:00,Machine_4,Sensor_2,68.11144682411266
2023-01-02 02:00:00,Machine_4,Sensor_3,88.01249954092454
2023-01-02 02:00:00,Machine_5,Sensor_1,100.10487399436366
2023-01-02 02:00:00,Machine_5,Sensor_2,100.93961187529484
2023-01-02 02:00:00,Machine_5,Sensor_3,90.99869057041512
2023-01-02 03:00:00,Machine_1,Sensor_1,112.45699864694996
2023-01-02 03:00:00,Machine_1,Sensor_2,78.6475914123481
2023-01-02 03:00:00,Machine_1,Sensor_3,97.15241029957411
2023-01-02 03:00:00,Machine_2,Sensor_1,102.40591263423798
2023-01-02 03:00:00,Machine_2,Sensor_2,110.28877668117498
